sep=;
Object;DCN;Description;Design Responsible;KOLA Time;Status;Fact No Time;Product Class;LinkID;Function Group;Suffix;Context;Usage;Partno;Part issue;Qty;Amount;UoM;Name;Variants;Added;Deleted;Parttype;Module;Safety Part;Direction;Old LinkID;New Link ID;AssyMark;AssyMark Fact
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956374;897 ;20;1;1;24365338;P01;00001;     ;001;LABEL;28-HDV,ENG-VE13,ETOR2250,EBR-VEB7,TURBO-S,EM-USA21,RUSAUCAR,GHG-HIG,505HP,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956375;897 ;20;1;1;24365338;P01;00001;     ;001;LABEL;28-HDV,ENG-VE13,ETOR2250,EBR-VEB7,TURBO-S,EM-USA21,RUSAUCAR,GHG-HH,505HP,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956368;897 ;20;1;1;24365335;P01;00001;     ;001;LABEL;28-HDV,ENG-VE13,ETOR2400,UEBRAKE,TURBO-S,EM-USA21,RUSAUCAR,GHG-HIG,455HP,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956369;897 ;20;1;1;24365335;P01;00001;     ;001;LABEL;28-HDV,ENG-VE13,ETOR2400,UEBRAKE,TURBO-S,EM-USA21,RUSAUCAR,GHG-HH,455HP,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956911;897 ;20;1;1;24367984;P01;00001;     ;001;LABEL;04-TLV,ENG-VE13,D13N425,ETOR2110,UEBRAKE,TURBO-S,EM-USA21,RUSACARB,GHG-HH,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956912;897 ;20;1;1;24367985;P01;00001;     ;001;LABEL;04-TLV,ENG-VE13,D13N425,ET2-2374,EBR-VEB7,TURBO-S,EM-USA21,RUSACARB,GHG-HIG,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956913;897 ;20;1;1;24367985;P01;00001;     ;001;LABEL;04-TLV,ENG-VE13,D13N425,ET2-2374,EBR-VEB7,TURBO-S,EM-USA21,RUSACARB,GHG-HH,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956914;897 ;20;1;1;24367986;P01;00001;     ;001;LABEL;04-TLV,ENG-VE13,D13N425,ET2-2374,UEBRAKE,TURBO-S,EM-USA21,RUSACARB,GHG-HIG,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956915;897 ;20;1;1;24367986;P01;00001;     ;001;LABEL;04-TLV,ENG-VE13,D13N425,ET2-2374,UEBRAKE,TURBO-S,EM-USA21,RUSACARB,GHG-HH,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956916;897 ;20;1;1;24367987;P01;00001;     ;001;LABEL;04-TLV,ENG-VE13,D13N435,ETOR2250,EBR-VEB7,TURBO-S,EM-USA21,RUSACARB,GHG-HIG,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956917;897 ;20;1;1;24367987;P01;00001;     ;001;LABEL;04-TLV,ENG-VE13,D13N435,ETOR2250,EBR-VEB7,TURBO-S,EM-USA21,RUSACARB,GHG-HH,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956918;897 ;20;1;1;24367988;P01;00001;     ;001;LABEL;04-TLV,ENG-VE13,D13N435,ETOR2250,UEBRAKE,TURBO-S,EM-USA21,RUSACARB,GHG-HIG,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956919;897 ;20;1;1;24367988;P01;00001;     ;001;LABEL;04-TLV,ENG-VE13,D13N435,ETOR2250,UEBRAKE,TURBO-S,EM-USA21,RUSACARB,GHG-HH,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956920;897 ;20;1;1;24367989;P01;00001;     ;001;LABEL;04-TLV,ENG-VE13,D13N455,ETOR2400,EBR-VEB7,TURBO-S,EM-USA21,RUSACARB,GHG-HIG,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956921;897 ;20;1;1;24367989;P01;00001;     ;001;LABEL;04-TLV,ENG-VE13,D13N455,ETOR2400,EBR-VEB7,TURBO-S,EM-USA21,RUSACARB,GHG-HH,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956922;897 ;20;1;1;24367990;P01;00001;     ;001;LABEL;04-TLV,ENG-VE13,D13N455,ETOR2400,UEBRAKE,TURBO-S,EM-USA21,RUSACARB,GHG-HIG,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956923;897 ;20;1;1;24367990;P01;00001;     ;001;LABEL;04-TLV,ENG-VE13,D13N455,ETOR2400,UEBRAKE,TURBO-S,EM-USA21,RUSACARB,GHG-HH,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956924;897 ;20;1;1;24367991;P01;00001;     ;001;LABEL;04-TLV,ENG-VE13,D13N455,ET2-2511,EBR-VEB7,TURBO-S,EM-USA21,RUSACARB,GHG-HIG,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956925;897 ;20;1;1;24367991;P01;00001;     ;001;LABEL;04-TLV,ENG-VE13,D13N455,ET2-2511,EBR-VEB7,TURBO-S,EM-USA21,RUSACARB,GHG-HH,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956926;897 ;20;1;1;24367992;P01;00001;     ;001;LABEL;04-TLV,ENG-VE13,D13N455,ET2-2511,UEBRAKE,TURBO-S,EM-USA21,RUSACARB,GHG-HIG,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956936;897 ;20;1;1;24367997;P01;00001;     ;001;LABEL;04-TLV,ENG-VE13,D13N500,ETOR2550,EBR-VEB7,TURBO-S,EM-USA21,RUSACARB,GHG-HIG,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956937;897 ;20;1;1;24367997;P01;00001;     ;001;LABEL;04-TLV,ENG-VE13,D13N500,ETOR2550,EBR-VEB7,TURBO-S,EM-USA21,RUSACARB,GHG-HH,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956938;897 ;20;1;1;24367998;P01;00001;     ;001;LABEL;04-TLV,ENG-VE13,D13N500,ETOR2550,UEBRAKE,TURBO-S,EM-USA21,RUSACARB,GHG-HIG,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956939;897 ;20;1;1;24367998;P01;00001;     ;001;LABEL;04-TLV,ENG-VE13,D13N500,ETOR2550,UEBRAKE,TURBO-S,EM-USA21,RUSACARB,GHG-HH,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956927;897 ;20;1;1;24367992;P01;00001;     ;001;LABEL;04-TLV,ENG-VE13,D13N455,ET2-2511,UEBRAKE,TURBO-S,EM-USA21,RUSACARB,GHG-HH,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956928;897 ;20;1;1;24367993;P01;00001;     ;001;LABEL;04-TLV,ENG-VE13,D13N455,ETOR2250,EBR-VEB7,TURBO-S,EM-USA21,RUSACARB,GHG-HIG,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956929;897 ;20;1;1;24367993;P01;00001;     ;001;LABEL;04-TLV,ENG-VE13,D13N455,ETOR2250,EBR-VEB7,TURBO-S,EM-USA21,RUSACARB,GHG-HH,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956930;897 ;20;1;1;24367994;P01;00001;     ;001;LABEL;04-TLV,ENG-VE13,D13N455,ETOR2250,UEBRAKE,TURBO-S,EM-USA21,RUSACARB,GHG-HIG,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956931;897 ;20;1;1;24367994;P01;00001;     ;001;LABEL;04-TLV,ENG-VE13,D13N455,ETOR2250,UEBRAKE,TURBO-S,EM-USA21,RUSACARB,GHG-HH,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956932;897 ;20;1;1;24367995;P01;00001;     ;001;LABEL;04-TLV,ENG-VE13,D13N500,ETOR2250,EBR-VEB7,TURBO-S,EM-USA21,RUSACARB,GHG-HIG,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956933;897 ;20;1;1;24367995;P01;00001;     ;001;LABEL;04-TLV,ENG-VE13,D13N500,ETOR2250,EBR-VEB7,TURBO-S,EM-USA21,RUSACARB,GHG-HH,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956934;897 ;20;1;1;24367996;P01;00001;     ;001;LABEL;04-TLV,ENG-VE13,D13N500,ETOR2250,UEBRAKE,TURBO-S,EM-USA21,RUSACARB,GHG-HIG,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956935;897 ;20;1;1;24367996;P01;00001;     ;001;LABEL;04-TLV,ENG-VE13,D13N500,ETOR2250,UEBRAKE,TURBO-S,EM-USA21,RUSACARB,GHG-HH,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");958618;210 ;19;0;3;22739125; 04;00000;     ;;PROPERTY VERSION;29-HDV,ENG-VE11,EM-USA21,355HP,EOBD-U23;K1578017;K1591873;U;   -   -   ;;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");958619;210 ;19;0;3;22739158; 04;00000;     ;;PROPERTY VERSION;28-HDV,ENG-VE11,EM-USA21,375HP,EOBD-U23;K1578017;K1591873;U;   -   -   ;;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");958620;210 ;19;0;3;22739158; 04;00000;     ;;PROPERTY VERSION;29-HDV,ENG-VE11,EM-USA21,375HP,EOBD-U23;K1578017;K1591873;U;   -   -   ;;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");958621;210 ;19;0;3;22739121; 04;00000;     ;;PROPERTY VERSION;28-HDV,ENG-VE11,EM-USA21,395HP,EOBD-U23;K1578017;K1591873;U;   -   -   ;;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");958622;210 ;19;0;3;22739121; 04;00000;     ;;PROPERTY VERSION;29-HDV,ENG-VE11,EM-USA21,395HP,EOBD-U23;K1578017;K1591873;U;   -   -   ;;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");958623;210 ;19;0;3;22739157; 04;00000;     ;;PROPERTY VERSION;28-HDV,ENG-VE11,EM-USA21,425HP,EOBD-U23;K1578017;K1591873;U;   -   -   ;;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");958624;210 ;19;0;3;22739157; 04;00000;     ;;PROPERTY VERSION;29-HDV,ENG-VE11,EM-USA21,425HP,EOBD-U23;K1578017;K1591873;U;   -   -   ;;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");958625;210 ;19;0;3;22739126; 04;00000;     ;;PROPERTY VERSION;28-HDV,ENG-VE11,EM-USA21,345HP,EOBD-U23;K1578017;K1591873;U;   -   -   ;;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956552;897 ;20;1;1;24366462;P01;00001;     ;001;LABEL;28-HDV,ENG-VE13,ETOR2550,UEBRAKE,TURBO-S,EM-USA21,RUSACARB,GHG-HH,445HP,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956553;897 ;20;1;1;24366463;P01;00001;     ;001;LABEL;28-HDV,ENG-VE13,ETOR2550,EBR-VEB7,TURBO-S,EM-USA21,RUSACARB,GHG-HIG,505HP,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956554;897 ;20;1;1;24366463;P01;00001;     ;001;LABEL;28-HDV,ENG-VE13,ETOR2550,EBR-VEB7,TURBO-S,EM-USA21,RUSACARB,GHG-HH,505HP,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956555;897 ;20;1;1;24366464;P01;00001;     ;001;LABEL;28-HDV,ENG-VE13,ETOR2550,UEBRAKE,TURBO-S,EM-USA21,RUSACARB,GHG-HIG,505HP,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956556;897 ;20;1;1;24366464;P01;00001;     ;001;LABEL;28-HDV,ENG-VE13,ETOR2550,UEBRAKE,TURBO-S,EM-USA21,RUSACARB,GHG-HH,505HP,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956557;897 ;20;1;1;24366465;P01;00001;     ;001;LABEL;28-HDV,ENG-VE13,ET2-2237,EBR-VEB7,TURBO-S,EM-USA21,RUSACARB,GHG-HIG,415HP,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956558;897 ;20;1;1;24366465;P01;00001;     ;001;LABEL;28-HDV,ENG-VE13,ET2-2237,EBR-VEB7,TURBO-S,EM-USA21,RUSACARB,GHG-HH,415HP,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956559;897 ;20;1;1;24366466;P01;00001;     ;001;LABEL;28-HDV,ENG-VE13,ET2-2237,UEBRAKE,TURBO-S,EM-USA21,RUSACARB,GHG-HIG,415HP,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956560;897 ;20;1;1;24366466;P01;00001;     ;001;LABEL;28-HDV,ENG-VE13,ET2-2237,UEBRAKE,TURBO-S,EM-USA21,RUSACARB,GHG-HH,415HP,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956561;897 ;20;1;1;24366467;P01;00001;     ;001;LABEL;28-HDV,ENG-VE13,ET2-2511,EBR-VEB7,TURBO-S,EM-USA21,RUSACARB,GHG-HIG,445HP,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956562;897 ;20;1;1;24366467;P01;00001;     ;001;LABEL;28-HDV,ENG-VE13,ET2-2511,EBR-VEB7,TURBO-S,EM-USA21,RUSACARB,GHG-HH,445HP,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956563;897 ;20;1;1;24366468;P01;00001;     ;001;LABEL;28-HDV,ENG-VE13,ET2-2511,UEBRAKE,TURBO-S,EM-USA21,RUSACARB,GHG-HIG,445HP,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956564;897 ;20;1;1;24366468;P01;00001;     ;001;LABEL;28-HDV,ENG-VE13,ET2-2511,UEBRAKE,TURBO-S,EM-USA21,RUSACARB,GHG-HH,445HP,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956565;897 ;20;1;1;24366469;P01;00001;     ;001;LABEL;28-HDV,ENG-VE13,ET2-2511,EBR-VEB7,TURBO-S,EM-USA21,RUSACARB,GHG-HIG,505HP,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956566;897 ;20;1;1;24366469;P01;00001;     ;001;LABEL;28-HDV,ENG-VE13,ET2-2511,EBR-VEB7,TURBO-S,EM-USA21,RUSACARB,GHG-HH,505HP,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956567;897 ;20;1;1;24366470;P01;00001;     ;001;LABEL;28-HDV,ENG-VE13,ET2-2511,UEBRAKE,TURBO-S,EM-USA21,RUSACARB,GHG-HIG,505HP,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956568;897 ;20;1;1;24366470;P01;00001;     ;001;LABEL;28-HDV,ENG-VE13,ET2-2511,UEBRAKE,TURBO-S,EM-USA21,RUSACARB,GHG-HH,505HP,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956569;897 ;20;1;1;24366471;P01;00001;     ;001;LABEL;28-HDV,ENG-VE13,ET2-2570,EBR-VEB7,TURBO-S,EM-USA21,RUSACARB,GHG-HIG,505HP,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956570;897 ;20;1;1;24366471;P01;00001;     ;001;LABEL;28-HDV,ENG-VE13,ET2-2570,EBR-VEB7,TURBO-S,EM-USA21,RUSACARB,GHG-HH,505HP,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956571;897 ;20;1;1;24366472;P01;00001;     ;001;LABEL;28-HDV,ENG-VE13,ET2-2570,UEBRAKE,TURBO-S,EM-USA21,RUSACARB,GHG-HIG,505HP,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956572;897 ;20;1;1;24366472;P01;00001;     ;001;LABEL;28-HDV,ENG-VE13,ET2-2570,UEBRAKE,TURBO-S,EM-USA21,RUSACARB,GHG-HH,505HP,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");958565;210 ;20;0;2;24212112; 01;00000;     ;;PROPERTY VERSION;04-TLV,ENG-VE13,D13N435,ETOR2250,TURBO-S,EM-USA21,EOBD-U23;K1577856;K1591873;U;   -   -   ;;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");958566;210 ;20;0;2;24212113; 01;00000;     ;;PROPERTY VERSION;04-TLV,ENG-VE13,D13N455,ETOR2250,TURBO-S,EM-USA21,EOBD-U23;K1577856;K1591873;U;   -   -   ;;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");958567;210 ;20;0;2;24212114; 01;00000;     ;;PROPERTY VERSION;04-TLV,ENG-VE13,D13N455,ETOR2400,TURBO-S,EM-USA21,EOBD-U23;K1577856;K1591873;U;   -   -   ;;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");958568;210 ;20;0;2;24212115; 01;00000;     ;;PROPERTY VERSION;04-TLV,ENG-VE13,D13N455,ET2-2511,TURBO-S,EM-USA21,EOBD-U23;K1577856;K1591873;U;   -   -   ;;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956546;897 ;20;1;1;24366459;P01;00001;     ;001;LABEL;28-HDV,ENG-VE13,ETOR2250,EBR-VEB7,TURBO-S,EM-USA21,RUSACARB,GHG-HH,415HP,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956547;897 ;20;1;1;24366460;P01;00001;     ;001;LABEL;28-HDV,ENG-VE13,ETOR2250,UEBRAKE,TURBO-S,EM-USA21,RUSACARB,GHG-HIG,415HP,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956548;897 ;20;1;1;24366460;P01;00001;     ;001;LABEL;28-HDV,ENG-VE13,ETOR2250,UEBRAKE,TURBO-S,EM-USA21,RUSACARB,GHG-HH,415HP,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956549;897 ;20;1;1;24366461;P01;00001;     ;001;LABEL;28-HDV,ENG-VE13,ETOR2550,EBR-VEB7,TURBO-S,EM-USA21,RUSACARB,GHG-HIG,445HP,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
P28-0752;K1591873;"PC61/FG210/FG897/HDE11/13/EOBD-U23 EXIT (HARDWARE)";64320;202452;Introduced;;=T("61");956550;897 ;20;1;1;24366461;P01;00001;     ;001;LABEL;28-HDV,ENG-VE13,ETOR2550,EBR-VEB7,TURBO-S,EM-USA21,RUSACARB,GHG-HH,445HP,EOBD-U23;K1574455;K1591873;D;   -   -   ;N;;;;;
